CC(C)[C@H]1NC(=O)[C@@H](NC(=O)c2ccc(C)c3oc4c(C)c(=O)c(N)c(C(=O)N[C@H]5[C@H](C)OC(=O)[C@H](C(C)C)N(C)C(=O)CN(C)C(=O)[C@@H]6CCCN6C(=O)[C@H](NC5=O)C(C)C)c4nc23)[C@H](C)OC(=O)[C@H](C(C)C)N(C)C(=O)CN(C)C(=O)[C@@H]2CCCN2C1=O	1
CC(=O)O[C@@H]1C2=C(C)C(C[C@@](O)(C(OC(=O)c3ccccc3)C3C4(COC4C[C@H](O)[C@@]3(C)C1=O)OC(C)=O)C2(C)C)OC(=O)[C@H](OC(=O)CCC(O)=O)C(NC(=O)c1ccccc1)c1ccccc1	1
CC(=O)O[C@@H]1C2=C(C)C(C[C@@](O)(C(OC(=O)c3ccccc3)C3C4(COC4C[C@H](OC(=O)CCC(O)=O)[C@@]3(C)C1=O)OC(C)=O)C2(C)C)OC(=O)[C@H](OC(=O)CCC(O)=O)C(NC(=O)c1ccccc1)c1ccccc1	1
CN(C)Cc1nc2cccc3cccc([nH]1)c23	-1
ClC1=C(Cl)C(=O)OC1OCC(Br)=C(Br)COC1OC(=O)C(Cl)=C1Cl	-1
CC1=CC2O[C@@H]3CC4OC(=O)\C=C/C=C/C56OCCC7(OC7C(=O)OCC2(CC1)[C@]4(C)[C@]31CO1)C5OC(O)C6O	-1
CNC1C(=O)C(C)C(O)(C(CC(C)C(O)\C=C\C=C\CNC(=O)C(C)(C)C(O)C(C)=CC=C\C=C\Cc2cnc(C)o2)OC)C11C(COC)OC1=O	1
CC(=O)C(=Cc1ccc(C=C(C(C)=O)C(C)=O)cc1)C(C)=O	-1
CCC1=C[C@@H]2CN(C1)Cc1c([nH]c3ccccc13)[C@@](C2)(C(=O)OC)c1cc2c(cc1OC)N(C)[C@@H]1[C@]22CCN3CC=C[C@](CC)([C@@H]23)[C@@H](OC(C)=O)[C@]1(O)C(=O)OC	1
CN(C)CCCNC(=O)CCCC(=O)OC(C(NC(=O)c1ccccc1)c1ccccc1)C(=O)O[C@H]1C[C@@]2(O)C(OC(=O)c3ccccc3)C3C4(COC4C[C@H](O)[C@@]3(C)C(=O)[C@H](OC(C)=O)C(=C1C)C2(C)C)OC(C)=O	1
CCOC(=O)C(C#N)C1=CC(=O)C(=O)c2ccc(OC)cc12	-1
CCOC(=O)Oc1cc2CCC(NC(C)=O)c3cc(=O)c(OC)ccc3-c2c(OC)c1OC	1
COc1c(OC(C)=O)c(OC(C)=O)cc2CCC(NC(C)=O)c3cc(=O)c(OC)ccc3-c12	1
c1ccc(cc1)[As+](c1ccccc1)(c1ccccc1)c1ccccc1	1
CCc1ccccc1NC(=O)C(C#N)C1=C(Cl)C(=O)c2ccccc2C1=O	-1
CCN(CC)CC[n+]1ccc2c(C)c3[nH]c4ccc(O)cc4c3c(C)c2c1	1
C[N+](C)(C)CC1CCCC1=O	-1
COc1cc2C(Cl)C(=C(Cl)c2cc1OC)c1ccc(Br)cc1	-1
CCCCCCCCCCCCCCCCCCOCC(COCCOCC[N+]1(CCCCCC(O)=O)CCCC1)Oc1ncccn1	1
FC(F)(F)c1cc(c2n[se]nc2c1)N(=O)=O	-1
NC(=N)NCCCC(NCc1c2ccccc2nc2ccccc12)C(O)=O	-1
CC(=O)O[C@@]12CO[C@@H]1C[C@H](O)[C@]1(C)[C@@H]2[C@H](OC(=O)c2ccccc2)[C@]2(O)C[C@H](OC(=O)[C@H](O)[C@@H](NC(=O)OC(C)(C)C)c3ccccc3)C(C)=C([C@@H](O)C1=O)C2(C)C	1
C\C=C1/NC(=O)[C@H]2CSSCC\C=C\[C@H](CC(=O)N[C@H](C(C)C)C(=O)N2)OC(=O)[C@H](C(C)C)NC1=O	1
CCC(C)SC1SCC2N(C)C(=O)C(C)NC(=O)C(COC(=O)C3(CC3C)N(C)C(=O)C1N(C)C(=O)C(C)NC(=O)C(COC(=O)C1(CC1C)N(C)C2=O)NC(=O)c1nc2ccccc2cc1O)NC(=O)c1nc2ccccc2cc1O	1
Cc1c(Cl)cccc1NC(=O)CC1Sc2ccccc2NC1=O	-1
NC(=O)C(=O)n1ncc(Cl)c(Cl)c1=O	-1
CC[C@@]1(O)C(=O)OCc2c1cc1-c3nc4cc5OCOc5cc4cc3Cn1c2=O	-1
C[N+]1(C)C\C(=C/C=C/c2ccccc2)C(=O)\C(C1)=C\C=C\c1ccccc1	1
COc1ccc2[nH]c3c(C)c4C=CN(C)Cc4c(C)c3c2c1	1
CCOC(=O)C(=O)NNc1nc2c(s1)C(=O)c1ccccc1C2=O	-1
Cc1c2sc3ccccc3c2c(C)c2c[n+](C)ccc12	1
Cc1c2oc3ccccc3c2c(C)c2c[n+](C)ccc12	1
Cc1ccc2[nH]c3c(C)c4cc[n+](C)cc4c(C)c3c2c1	1
CCCCCCCCC=C1CCC(CN2CCOCC2)C1=O	-1
COCC(NC1CC(OC2CC(O)(Cc3c(O)c4C(=O)c5cccc(OC)c5C(=O)c4c(O)c23)C(=O)CO)OC(C)C1O)C#N	1
CC1OC(Oc2cccc3c(O)c4c5c(oc(=O)c6c(C)ccc(oc4=O)c56)c23)C(OC2OC(C)C(O)C(O)C2O)C2O[C@@H](OC12)c1ccccc1	1
CC(C)Cc1ccc(cc1)C(C)C=C1CCC(CN2CCOCC2)C1=O	-1
CC[n+]1c(C=Cc2ccc(cc2)N(CCCl)CCCl)ccc2cc(NC(=O)C=Cc3ccccc3)ccc12	1
CCCC[Sn](CCCC)(OC(=O)c1cccc(F)c1F)O[Sn](CCCC)(CCCC)OC(=O)c1cccc(F)c1F	-1
CN(C)CCCNc1ncc(C)c2[nH]c3ccc4cc(O)ccc4c3c12	1
Cc1occc1C(=S)Nc1ccc(Cl)c(COC(C)(C)C)c1	-1
COc1ccc2c[n+](C)c3c(ccc4cc(OC)c(OC)cc34)c2c1	1
[Cl-][Pt+4]1([Cl-])([Cl-])([Cl-])NC[Si]2(CCCC2)CN1	-1
Cc1nc2cc(ccc2[nH]1)N=Nc1c(O)ccc2ccccc12	-1
OCCN(CCO)CCNc1c2ccccc2nc2cccc(c12)N(=O)=O	1
CN(C)CCCNc1ccc2nnn3c2c1c(=O)c1cc(ccc31)N(=O)=O	-1
[Cl-][Rh+3]123([Cl-])[N]4=CC=C(c5ccccc5)c5ccc6c(c45)[N]1=CC=C6c1ccccc1.C1=C(c4ccccc4)c4ccc5c(c4[N]2=C1)[N]3=CC=C5c1ccccc1	1
COc1ccc(cc1)C(CC1OC(=O)c2ccccc12)=NNC(=O)C[N+](C)(C)C	-1
CC(=O)O[C@@H]1C2=C(C)[C@H](C[C@@](O)(C(OC(=O)c3ccccc3)C3[C@@]4(CO[C@@H]4C[C@H](O)[C@@]3(C)C1=O)OC(C)=O)C2(C)C)OC(=O)C(O)[C@@H](NC(=O)c1ccc(Cl)cc1)c1ccccc1	1
OCc1ccc(s1)-c1ccc(o1)-c1ccc(CO)s1	-1
CCCCCCCCCCCCC(=O)OC(c1cnco1)c1nc(co1)C(O)CC(O)C(O)C(C)O	1
Cc1ccc(c2c(NCCCN(C)(C)=O)c3ccccc3nc12)N(=O)=O	1
Oc1ccccc1C(=O)NNC(C#N)c1c(O)ccc2ccccc12	-1
COc1cccc2C(=O)c3c(O)c4C[C@](O)(CC(OC5CC(N)C(OC6CCCCO6)C(C)O5)c4c(O)c3C(=O)c12)C(=O)CO	1
CC[C@@]12C=CCN3CCC4([C@H]13)C(N(C)c1cc(OC)c(cc41)[C@]1(CC3CN(CC4CCCCC34)CCc3c1[nH]c1ccccc31)C(=O)OC)[C@@](O)(C2OC(C)=O)C(=O)OC	1
CCN(CC)CCN1C(=O)c2c(C1=O)c1c3cccc(Cl)c3n(C3OC(CO)C(OC)C(O)C3O)c1c1[nH]c3c(Cl)cccc3c21	1
CCCCCCCCCCCCCCCCCCNC(=O)OCC(CNS(=O)(=O)CCC[n+]1cccc2ccccc12)COC	1
Oc1cccc2C(=O)C(=C(Cl)C(=O)c12)c1ccc(cc1)N(=O)=O	-1
O=c1cc([nH]c2cc3OCOc3cc12)-c1cccnc1	-1
Cn1cnc(SC2=CC(=O)C=C3SC4C[C@@]23C2=C(N4)C(=O)c3[nH]cc4CCN=C2c34)c1CC(N)C(O)=O	1
COC(=O)[C@]1(Cc2ccc3ccccc3c2)CCCCCCN1C(=O)c1ccccc1	-1
O=C1Nc2ccccc2\C1=N\Nc1nc(cs1)-c1cccc(c1)N(=O)=O	-1
CCOC(=O)c1sc(N\N=C2/NC(=O)C(S2)=Cc2ccc(cc2)N(=O)=O)nc1C	-1
COc1cc(\C=C2/Sc3scc(-c4cccc(c4)N(=O)=O)[n+]3C2=O)cc(OC)c1OC	-1
CC(C)(Cl)C(Br)CCC(Br)(CBr)C=C	-1
COc1ccc(C=CC(=NNC(=O)NN=C(C=Cc2ccc(OC)cc2)C(C)C)C(C)C)cc1	-1
CCCCCCCCCCCCCC\C(OC(C)=O)=C\OCC[N+](C)(C)C	1
COC1(C)CP(=O)(CC(C)=C1Cl)OC(C)C	-1
Cc1cc(O)c2C(=O)C(Br)=CC(=O)c2c1	-1
CN(C)CCNC(=O)C(C)(C)Oc1ccc(cc1Cl)C(=O)c1ccc(Cl)cc1	-1
CC(C)(CN1CCCCC1)\C(\C=C\c1ccc(Cl)c(Cl)c1)=N/NC(=O)N\N=C(\C=C\c1ccc(Cl)c(Cl)c1)/C(C)(C)CN1CCCCC1	-1
CCCCCCCCCCC[N+]1(Cc2ccccc2)CC2CCN(Cc3ccccc3)CC2C1	1
CCCNC1=C2CC(C)CC(OC)[C@@H](O)[C@H](C)\C=C(C)\C(OC(N)=O)C(OC)\C=C/C=C(C)/C(=O)NC(=CC1=O)C2=O	1
NC(=O)[C@H](Cc1ccc(O)cc1)NC1=C(Cl)C(=O)c2c(O)ccc(O)c2C1=O	-1
CCCC(=O)Oc1cc2CCC(NC(C)=O)c3cc(=O)c(SC)ccc3-c2c(OC)c1OC	1
CN(CCO)CC(=O)CC(O)(C(F)(F)F)C(F)(F)F	-1
COc1ccc(cc1)[C@H](NC(=O)c1ccccc1)[C@@H](O)C(=O)O[C@H]1C[C@@]2(O)C(OC(=O)c3ccccc3)C3[C@@]4(CO[C@@H]4C[C@H](O)[C@@]3(C)C(=O)[C@H](OC(C)=O)C(=C1C)C2(C)C)OC(C)=O	1
CC(=O)O[C@@H]1C2=C(C)C(C[C@@](O)(C(OC(=O)c3ccccc3)[C@@H]3[C@@]4(CO[C@@H]4C[C@H](O)[C@@]3(C)C1=O)OC(C)=O)C2(C)C)OC(=O)C(O)[C@@H](NC(=O)C(C)(C)C)c1ccccc1	1
CC(=O)O[C@@H]1C2=C(C)[C@H](C[C@@](O)(C(OC(=O)c3ccccc3)[C@@H]3[C@@]4(CO[C@@H]4C[C@H](O)[C@@]3(C)C1=O)OC(C)=O)C2(C)C)OC(=O)C(O)[C@@H](NC(=O)CC(C)(C)C)c1ccccc1	1
CC(C)CC(=O)N[C@H]([C@@H](O)C(=O)O[C@H]1C[C@@]2(O)[C@@H](OC(=O)c3ccccc3)[C@@H]3[C@]4(CO[C@@H]4C[C@H](O)[C@@]3(C)C(=O)[C@H](OC(C)=O)C(=C1C)C2(C)C)OC(C)=O)c1ccccc1	1
Clc1ccc(\C=N\C23CC4CC(CC(C4)C2)C3)cc1N(=O)=O	-1
ClC(Cl)=C(Cl)C(Sc1ccccc1)=C(Cl)N(=O)=O	-1
OC(C1CCCC1)(C(=O)OC1CCN(CCCC(=O)c2ccccc2)CC1)c1ccccc1	-1
CCCCCCCCCCCC1N=C(N)NC(CCCO)=C1C(=O)OC	1
CCC(C)C1NC(=O)C(NC(=O)C(CC(C)C)N(C)C(=O)[C@@H]2CCCN2)C(C)OC(=O)[C@H](Cc2ccc(OC)cc2)N(C)C(=O)[C@@H]2CCCN2C(=O)[C@H](CC(C)C)NC(=O)C(C)C(=O)[C@@H](OC(=O)CC1O)C(C)C	1
CCC(C)C1NC(=O)C(NC(=O)C(CC(C)C)N(C)C(=O)[C@@H]2C=CCN2C(=O)[C@H](C)O)C(C)OC(=O)[C@H](Cc2ccc(OC)cc2)N(C)C(=O)[C@@H]2CCCN2C(=O)[C@H](CC(C)C)NC(=O)C(C)C(=O)[C@@H](OC(=O)CC1O)C(C)C	1
CCC(C)C1NC(=O)C(NC(=O)C(CC(C)C)N(C)C(=O)[C@@H]2CC(O)CN2C(=O)[C@H](C)O)C(C)OC(=O)[C@H](Cc2ccc(OC)cc2)N(C)C(=O)[C@@H]2CCCN2C(=O)[C@H](CC(C)C)NC(=O)C(C)C(=O)[C@@H](OC(=O)CC1O)C(C)C	1
CCC(C)C1NC(=O)C(NC(=O)C(CC(C)C)N(C)C(=O)[C@@H]2CC(O)CN2)C(C)OC(=O)[C@H](Cc2ccc(OC)cc2)N(C)C(=O)[C@@H]2CCCN2C(=O)[C@H](CC(C)C)NC(=O)C(C)C(=O)[C@@H](OC(=O)CC1O)C(C)C	1
Nc1cc(CO)cc(Nc2c3ccccc3nc3ccccc23)c1	-1
COc1cccc(C2C(C)C(Oc3cc4OCOc4cc23)N2CCOCC2)c1O	-1
N1c2ccccc2[P+]2(c3ccccc13)c1ccccc1Nc1ccccc21	1
O=P1(Cc2ccccc2)c2ccccc2-c2ccccc12	1
CC(O)C(C)(O)C(=O)N[C@H]([C@@H](O)C(=O)OC1C[C@@]2(O)[C@@H](OC(=O)c3ccccc3)[C@@H]3[C@@]4(CO[C@@H]4C[C@H](O)[C@@]3(C)C(=O)[C@H](OC(C)=O)C(=C1C)C2(C)C)OC(C)=O)c1ccccc1	1
CC(=O)O[C@@H]1C2=C(C)C(C[C@@](O)([C@@H](OC(=O)c3ccccc3)[C@@H]3[C@@]4(CO[C@@H]4C[C@H](O)[C@@]3(C)C1=O)OC(C)=O)C2(C)C)OC(=O)[C@H](O)[C@@H](NC(=O)c1ccccc1)c1ccc2ccccc2c1	1
O=N(=O)c1cccc2nc3ccccc3c(NCCCN3(=O)CCOCC3)c12	1
O=N(=O)c1cccc2nc3ccccc3c(NCCCN3(=O)CCCCC3)c12	1
CN(CCN(C)C(=S)NN=C(C)c1ccccn1)C(=S)NN=C(C)c1ccccn1	-1
COc1ccc(cc1)C1C(C)C(NNC(N)=O)Oc2cc3OCOc3cc12	-1
C=C1CC(COc2ccc3ccc(=O)oc3c2)(OC1=O)c1ccccc1	-1
Cc1cc(=O)oc2cc(OCC3(CC(=C)C(=O)O3)c3ccccc3)ccc12	-1
O=C(C=P(c1ccccc1)(c1ccccc1)c1ccccc1)c1ccccc1-c1ccccc1C(=O)C=P(c1ccccc1)(c1ccccc1)c1ccccc1	1
CCSC(=O)\C=C1/CN(C1C(=O)OC(C)(C)C)C(=O)OC(C)(C)C	-1
CC(C)C1N(C)C(=O)CN(C)C(=O)C2CCCN2C(=O)C(Cc2ccccc2)NC(=O)C(NC(=O)c2ccc(C)c3oc4c(C)c(=O)c(N)c(C(=O)NC5C(C)OC(=O)C(C(C)C)N(C)C(=O)CN(C)C(=O)C6CCCN6C(=O)C(Cc6ccccc6)NC5=O)c4nc23)C(C)OC1=O	1
CC(C)C1N(C)C(=O)CN(C)C(=O)C2CCCN2C(=O)C(Cc2ccc(O)cc2)NC(=O)C(NC(=O)c2ccc(C)c3oc4c(C)c(=O)c(N)c(C(=O)NC5C(C)OC(=O)C(C(C)C)N(C)C(=O)CN(C)C(=O)C6CCCN6C(=O)C(Cc6ccc(O)cc6)NC5=O)c4nc23)C(C)OC1=O	1
COc1ccc(CC2NC(=O)C(NC(=O)c3ccc(C)c4oc5c(C)c(=O)c(N)c(C(=O)NC6C(C)OC(=O)C(C(C)C)N(C)C(=O)CN(C)C(=O)C7CCCN7C(=O)C(Cc7ccc(OC)cc7)NC6=O)c5nc34)C(C)OC(=O)C(C(C)C)N(C)C(=O)CN(C)C(=O)C3CCCN3C2=O)cc1	1
CC(C)(C)[Si](C)(C)OCC1OC(C(O[Si](C)(C)C(C)(C)C)C1O[Si](C)(C)C(C)(C)C)n1cnc2c1nc(N)[nH]c2=O	1
COc1cc(\C=C\C=C2/CCC\C(=C/C=C/c3ccc(O)c(OC)c3)C2=O)ccc1O	-1
CC(C)Cc1cc2C3CC[C@]4(C)[C@@H](O)CCC4C3CCc2cc1O	-1
CCOP(=O)(OCC)OC1CC(OC1CO[Si](C)(C)C(C)(C)C)n1cnc2c(ncnc12)N(CC)CC	-1
N#CSC#CCCC#CSC#N	-1
CCN(CCCl)c1cc(CN(C)C)cc(NC(=O)c2ccc(cc2)C(=O)Nc2cc(CN(C)C)cc(c2)N(CC)CCCl)c1	1
O=C1OC(C2Cc3ccc4CCCCc4c3C2=O)c2ccccc12	-1
CC(C)C1NC(=O)C(NC(=O)c2ncc(C)c3oc4c(C)c(=O)c(N)c(C(=O)NC5C(C)OC(=O)C(C(C)C)N(C)C(=O)CN(C)C(=O)C6CCCN6C(=O)C(NC5=O)C(C)C)c4nc23)C(C)OC(=O)C(C(C)C)N(C)C(=O)CN(C)C(=O)C2CCCN2C1=O	1
CC(C)C1NC(=O)C(NC(=O)c2c(F)cc(C)c3oc4c(C)c(=O)c(N)c(C(=O)NC5C(C)OC(=O)C(C(C)C)N(C)C(=O)CN(C)C(=O)C6CCCN6C(=O)C(NC5=O)C(C)C)c4nc23)C(C)OC(=O)C(C(C)C)N(C)C(=O)CN(C)C(=O)C2CCCN2C1=O	1
CC(C)C1NC(=O)C(NC(=O)c2ccc(C)c3oc4c(C)c(=O)c(N)c(C(=O)NC5C(C)OC(=O)C(C(C)O)N(C)C(=O)CN(C)C(=O)C6CCCN6C(=O)C(NC5=O)C(C)C)c4nc23)C(C)OC(=O)C(C(C)O)N(C)C(=O)CN(C)C(=O)C2CCCN2C1=O	1
CCCCCCCCCCCCP(O)(=O)OCC(N)C(O)=O	-1
NC1=Nc2cc(ccc2Sc2nc3ccccc3n12)C(F)(F)F	1
NC1=Nc2ccccc2Sc2nccn12	-1
COC1OC(COC(=O)c2cc(O)c(O)c(O)c2)C(OC(=O)c2cc(O)c(O)c(O)c2)C(OC(=O)c2cc(O)c(O)c(O)c2)C1OC(=O)c1cc(O)c(O)c(O)c1	-1
CCCCCCCCCC(=O)N[C@H]([C@@H](O)C(=O)O[C@H]1C[C@@]2(O)[C@@H](OC(=O)c3ccccc3)[C@@H]3[C@@]4(CO[C@@H]4C[C@H](O)[C@@]3(C)C(=O)[C@H](OC(C)=O)C(=C1C)C2(C)C)OC(C)=O)c1ccco1	1
CN(C)c1cccc(c1)[C@H](NC(=O)c1ccccc1)[C@@H](O)C(=O)O[C@H]1C[C@@]2(O)[C@@H](OC(=O)c3ccccc3)[C@@H]3[C@@]4(CO[C@@H]4C[C@H](O)[C@@]3(C)C(=O)[C@H](OC(C)=O)C(=C1C)C2(C)C)OC(C)=O	1
CC(=O)O[C@@H]1C2=C(C)[C@H](C[C@@](O)([C@@H](OC(=O)c3ccccc3)[C@@H]3[C@@]4(CO[C@@H]4C[C@H](O)[C@@]3(C)C1=O)OC(C)=O)C2(C)C)OC(=O)[C@H](O)[C@@H](NC(=O)c1ccccc1)C1CCCCC1	1
CC(=O)O[C@@H]1C2=C(C)[C@H](C[C@@](O)([C@@H](OC(=O)C3CCCCC3)[C@@H]3[C@@]4(CO[C@@H]4C[C@H](O)[C@@]3(C)C1=O)OC(C)=O)C2(C)C)OC(=O)[C@H](O)[C@@H](NC(=O)C1CCCCC1)C1CCCCC1	1
CC(=O)O[C@@H]1C2=C(C)[C@H](C[C@@](O)([C@@H](OC(=O)c3ccccc3)[C@@H]3[C@@]4(CO[C@@H]4C[C@H](O)[C@@]3(C)C1=O)OC(C)=O)C2(C)C)OC(=O)[C@H](O)[C@@H](NC(=O)c1ccccc1)c1ccccc1C	1
CC(=O)O[C@@H]1C2=C(C)[C@H](C[C@@](O)([C@@H](OC(=O)c3cccc(c3)N(=O)=O)[C@@H]3[C@@]4(CO[C@@H]4C[C@H](O)[C@@]3(C)C1=O)OC(C)=O)C2(C)C)OC(=O)[C@H](O)[C@@H](NC(=O)c1ccccc1)c1ccccc1	1
CCOC(=O)NC(NNc1ccc(cc1N(=O)=O)N(=O)=O)(C(F)(F)F)C(F)(F)F	-1
CC(C)C(Cl)=NOC(=O)Nc1ccc(cc1)C#N	-1
CC1=C(SCCO)C(=O)c2ccccc2C1=O	-1
COc1ccc(OC)c(C[P+](c2ccccc2)(c2ccccc2)c2ccccc2)c1	1
C(Oc1ccc(C[P+](c2ccccc2)(c2ccccc2)c2ccccc2)cc1)c1ccccc1	1
CC(C)(C)COC(=O)C(C)(C)NC(=O)C(CC(=O)OCc1ccccc1)NC(=O)OCc1ccccc1	-1
CC(=O)O[C@@H]1C2=C(C)[C@H](C[C@@](O)([C@@H](OC(=O)c3ccoc3)[C@@H]3[C@@]4(CO[C@@H]4C[C@H](O)[C@@]3(C)C1=O)OC(C)=O)C2(C)C)OC(=O)[C@H](O)[C@@H](NC(=O)c1ccccc1)c1ccccc1	1
CC(=O)O[C@@H]1C2=C(C)[C@H](C[C@@](O)([C@@H](OC(=O)c3ccco3)[C@@H]3[C@@]4(CO[C@@H]4C[C@H](O)[C@@]3(C)C1=O)OC(C)=O)C2(C)C)OC(=O)[C@H](O)[C@@H](NC(=O)c1ccccc1)c1ccccc1	1
CC(=O)O[C@@H]1C2=C(C)[C@H](C[C@@](O)([C@@H](OC(=O)c3ccc(F)cc3)[C@@H]3[C@@]4(CO[C@@H]4C[C@H](O)[C@@]3(C)C1=O)OC(C)=O)C2(C)C)OC(=O)[C@H](O)[C@@H](NC(=O)c1ccccc1)c1ccccc1	1
CC(=O)O[C@@H]1C2=C(C)[C@H](C[C@@](O)([C@@H](OC(=O)c3cccc(c3)C(F)(F)F)[C@@H]3[C@@]4(CO[C@@H]4C[C@H](O)[C@@]3(C)C1=O)OC(C)=O)C2(C)C)OC(=O)[C@H](O)[C@@H](NC(=O)c1ccccc1)c1ccccc1	1
CCCNCC(O)CNc1ccc(NCC(O)CNCCC)c2C(=O)c3ccccc3C(=O)c12	1
Oc1cccc2cc(Cl)cnc12	-1
Oc1cccc2cc(Br)cnc12	-1
CCCCCCNCCCNc1c2ccccc2nc2cccc(c12)N(=O)=O	1
OCCNCCNc1c2ccccc2nc2cccc(c12)N(=O)=O	1
C[C@H]1C[C@H](CCC1=NNS(=O)(=O)c1ccc(C)cc1)C(C)(C)C	-1
CN(C)Cc1cc(ccc1O)\N=N\c1ccc(C)cc1	-1
O=C(NCCCNCCCCNCCCNC(=O)c1cc(nc2ccccc12)-c1ccccc1)c1cc(nc2ccccc12)-c1ccccc1	1
Oc1c2CO[C@H]([C@@H](OCc3cccc(CO[C@H]([C@@H](OCc1cc(c2)-[n+]1c(cc(cc1-c1ccccc1)-c1ccccc1)-c1ccccc1)c1ccccc1)c1ccccc1)n3)c1ccccc1)c1ccccc1	1
COc1ccc(cc1)-c1cn2c3ccccc3nc2c(C)n1	-1
IC(C=O)=C(c1ccccc1)c1ccccc1	-1
